#name network latitude longitude useless depth
300 A -57.0 75.0 0.0 318342.0
301 A -50.0 -93.0 0.0 1579.0
302 A -33.0 -140.0 0.0 1307785.0
303 A -33.0 173.0 0.0 1246075.0
304 A -10.0 -10.0 0.0 65232.0
305 A 20.0 106.0 0.0 217802.0
306 A -2.0 102.0 0.0 674294.0
307 A 68.0 -10.0 0.0 765518.0
308 A 4.0 -124.0 0.0 2252203.0
309 A -50.0 151.0 0.0 753880.0
310 A -21.0 88.0 0.0 59910.0
311 A -7.0 119.0 0.0 2789002.0
312 A -61.0 158.0 0.0 2645150.0
313 A -32.0 73.0 0.0 854375.0
314 A 24.0 -30.0 0.0 1048283.0
315 A -2.0 -22.0 0.0 2219935.0
316 A -14.0 -101.0 0.0 2190718.0
317 A -69.0 91.0 0.0 136254.0
318 A 35.0 -131.0 0.0 63194.0
319 A -50.0 97.0 0.0 2176810.0
320 A -49.0 56.0 0.0 1831235.0
321 A -11.0 159.0 0.0 845912.0
322 A -25.0 -116.0 0.0 1925700.0
323 A -43.0 -92.0 0.0 407325.0
324 A 34.0 -179.0 0.0 1036447.0
325 A 46.0 85.0 0.0 2769709.0
326 A -59.0 -59.0 0.0 1301327.0
327 A 26.0 54.0 0.0 1055248.0
328 A 40.0 -102.0 0.0 2053121.0
329 A 79.0 127.0 0.0 487241.0
330 A -33.0 -52.0 0.0 1960430.0
331 A 15.0 95.0 0.0 1758693.0
332 A -8.0 147.0 0.0 2812473.0
333 A -44.0 -154.0 0.0 153100.0
334 A -23.0 -171.0 0.0 24408.0
335 A 72.0 170.0 0.0 942548.0
336 A -24.0 -36.0 0.0 1334321.0
337 A -55.0 -135.0 0.0 147504.0
338 A 3.0 75.0 0.0 1593149.0
339 A 54.0 -67.0 0.0 943946.0
340 A 11.0 -47.0 0.0 917709.0
341 A 7.0 62.0 0.0 903576.0
342 A -25.0 21.0 0.0 175980.0
343 A -61.0 -133.0 0.0 443234.0
344 A 49.0 88.0 0.0 2551550.0
345 A 44.0 -121.0 0.0 1496539.0
346 A 66.0 165.0 0.0 171208.0
347 A -55.0 79.0 0.0 2117820.0
348 A -20.0 25.0 0.0 1562950.0
349 A 1.0 -171.0 0.0 1442045.0
350 A -63.0 119.0 0.0 604644.0
351 A -68.0 -62.0 0.0 2631301.0
352 A 4.0 -49.0 0.0 1765087.0
353 A 5.0 95.0 0.0 866306.0
354 A -55.0 87.0 0.0 1006132.0
355 A -72.0 100.0 0.0 246539.0
356 A -18.0 6.0 0.0 306895.0
357 A 76.0 -94.0 0.0 1589018.0
358 A -3.0 157.0 0.0 499908.0
359 A 5.0 155.0 0.0 1039768.0
360 A -20.0 160.0 0.0 389529.0
361 A 70.0 109.0 0.0 1465738.0
362 A 34.0 96.0 0.0 175681.0
363 A 38.0 -28.0 0.0 213801.0
364 A 35.0 -159.0 0.0 764405.0
365 A -2.0 -35.0 0.0 1396840.0
366 A 68.0 19.0 0.0 652636.0
367 A 23.0 9.0 0.0 948188.0
368 A 35.0 -101.0 0.0 1038697.0
369 A 74.0 -121.0 0.0 892554.0
370 A 38.0 32.0 0.0 203905.0
371 A 71.0 -20.0 0.0 1515831.0
372 A -74.0 -52.0 0.0 1451373.0
373 A -41.0 -137.0 0.0 35755.0
374 A 22.0 -23.0 0.0 190366.0
375 A -23.0 83.0 0.0 1319097.0
376 A 56.0 -29.0 0.0 2729756.0
377 A -18.0 -51.0 0.0 161903.0
378 A -19.0 -121.0 0.0 687274.0
379 A 23.0 -117.0 0.0 332374.0
380 A -17.0 51.0 0.0 2277869.0
381 A 25.0 -149.0 0.0 2751216.0
382 A 26.0 55.0 0.0 1215768.0
383 A 43.0 120.0 0.0 22714.0
384 A -30.0 138.0 0.0 1854873.0
385 A -17.0 -66.0 0.0 1348313.0
386 A 2.0 136.0 0.0 280184.0
387 A 13.0 -148.0 0.0 1508085.0
388 A -44.0 175.0 0.0 2429530.0
389 A -26.0 -80.0 0.0 2599510.0
390 A 18.0 -56.0 0.0 5741.0
391 A 62.0 21.0 0.0 1311684.0
392 A 19.0 1.0 0.0 655048.0
393 A 3.0 19.0 0.0 523377.0
394 A 27.0 105.0 0.0 1037300.0
395 A 43.0 -67.0 0.0 641030.0
396 A -22.0 143.0 0.0 2357967.0
397 A 33.0 143.0 0.0 1152594.0
398 A 4.0 -160.0 0.0 182273.0
399 A 8.0 1.0 0.0 1172059.0
400 A -6.0 -139.0 0.0 1787521.0
401 A 37.0 121.0 0.0 2865666.0
402 A -50.0 99.0 0.0 2495787.0
403 A 7.0 96.0 0.0 181532.0
404 A 36.0 32.0 0.0 875113.0
405 A -45.0 -66.0 0.0 700157.0
406 A -27.0 135.0 0.0 1424247.0
407 A 32.0 77.0 0.0 1260544.0
408 A -12.0 -104.0 0.0 363619.0
409 A 26.0 -8.0 0.0 1374238.0
410 A 38.0 -143.0 0.0 95888.0
411 A 28.0 119.0 0.0 928721.0
412 A -50.0 -72.0 0.0 2025250.0
413 A 26.0 -149.0 0.0 636865.0
414 A 14.0 -166.0 0.0 1305325.0
415 A -44.0 -70.0 0.0 1066499.0
416 A 24.0 45.0 0.0 2493885.0
417 A -50.0 34.0 0.0 3996.0
418 A -11.0 -61.0 0.0 1491646.0
419 A 71.0 122.0 0.0 1582702.0
420 A -59.0 112.0 0.0 1335281.0
421 A 15.0 81.0 0.0 740779.0
422 A 15.0 159.0 0.0 1831133.0
423 A 11.0 -74.0 0.0 447249.0
424 A 33.0 9.0 0.0 240598.0
425 A -20.0 108.0 0.0 882459.0
426 A 49.0 61.0 0.0 220711.0
427 A -87.0 -118.0 0.0 2190491.0
428 A -26.0 103.0 0.0 1760472.0
429 A 3.0 -62.0 0.0 1169381.0
430 A 1.0 -94.0 0.0 1146888.0
431 A -17.0 -158.0 0.0 983141.0
432 A 25.0 119.0 0.0 905600.0
433 A 46.0 -90.0 0.0 307976.0
434 A -45.0 77.0 0.0 994827.0
435 A 5.0 -136.0 0.0 1458906.0
436 A -60.0 31.0 0.0 360417.0
437 A -22.0 23.0 0.0 1642337.0
438 A -31.0 -33.0 0.0 1332768.0
439 A -67.0 -163.0 0.0 230752.0
440 A -31.0 -150.0 0.0 677956.0
441 A 20.0 150.0 0.0 94665.0
442 A -23.0 -147.0 0.0 1348794.0
443 A -34.0 71.0 0.0 2224020.0
444 A -56.0 28.0 0.0 1433884.0
445 A -12.0 152.0 0.0 1229727.0
446 A 47.0 -147.0 0.0 8848.0
447 A -5.0 -137.0 0.0 1915352.0
448 A 42.0 -69.0 0.0 1096763.0
449 A -32.0 -140.0 0.0 599356.0
450 A 8.0 45.0 0.0 402827.0
451 A 32.0 173.0 0.0 2665029.0
452 A 33.0 -13.0 0.0 348832.0
453 A -6.0 135.0 0.0 130931.0
454 A -71.0 -71.0 0.0 847499.0
455 A -67.0 11.0 0.0 1180910.0
456 A -26.0 -48.0 0.0 2256334.0
457 A -4.0 51.0 0.0 799801.0
458 A -77.0 149.0 0.0 2636014.0
459 A 8.0 45.0 0.0 2134359.0
460 A -31.0 -25.0 0.0 89887.0
461 A 5.0 93.0 0.0 1208252.0
462 A 13.0 -52.0 0.0 1519610.0
463 A -53.0 57.0 0.0 2195688.0
464 A 62.0 -156.0 0.0 593387.0
465 A 12.0 138.0 0.0 1166390.0
466 A -26.0 -29.0 0.0 2877584.0
467 A 36.0 126.0 0.0 1556141.0
468 A 15.0 40.0 0.0 958743.0
469 A 4.0 26.0 0.0 152218.0
470 A 35.0 42.0 0.0 2120512.0
471 A -27.0 -98.0 0.0 9570.0
472 A -26.0 117.0 0.0 300682.0
473 A 84.0 -33.0 0.0 1034090.0
474 A -36.0 5.0 0.0 946915.0
475 A -52.0 69.0 0.0 1206959.0
476 A 40.0 142.0 0.0 1157732.0
477 A -58.0 -62.0 0.0 1407296.0
478 A -7.0 80.0 0.0 849171.0
479 A 72.0 16.0 0.0 2366561.0
480 A 50.0 -51.0 0.0 2843229.0
481 A -40.0 166.0 0.0 2733068.0
482 A -53.0 39.0 0.0 509727.0
483 A -2.0 -124.0 0.0 136223.0
484 A -41.0 -69.0 0.0 101088.0
485 A -36.0 -164.0 0.0 1708102.0
486 A -13.0 -176.0 0.0 2163775.0
487 A 20.0 -12.0 0.0 1156366.0
488 A -64.0 58.0 0.0 750936.0
489 A -13.0 154.0 0.0 2407507.0
490 A -35.0 -97.0 0.0 2646004.0
491 A 24.0 -128.0 0.0 1453864.0
492 A -13.0 6.0 0.0 1646991.0
493 A 3.0 -143.0 0.0 5121.0
494 A 22.0 -64.0 0.0 343761.0
495 A -18.0 119.0 0.0 1573527.0
496 A 16.0 -96.0 0.0 2344234.0
497 A 21.0 -31.0 0.0 330231.0
498 A 6.0 -74.0 0.0 915264.0
499 A 63.0 -49.0 0.0 60962.0
500 A 52.0 15.0 0.0 408222.0
501 A -48.0 124.0 0.0 631305.0
502 A 22.0 -117.0 0.0 318896.0
503 A -33.0 -106.0 0.0 378652.0
504 A -36.0 -116.0 0.0 1648095.0
505 A 82.0 59.0 0.0 1647247.0
506 A 23.0 46.0 0.0 65171.0
507 A -4.0 -23.0 0.0 978307.0
508 A 58.0 -154.0 0.0 40005.0
509 A 17.0 -76.0 0.0 1204881.0
510 A 66.0 -167.0 0.0 1299564.0
511 A -46.0 45.0 0.0 910674.0
512 A -45.0 85.0 0.0 41808.0
513 A 23.0 33.0 0.0 856281.0
514 A -66.0 -59.0 0.0 2055796.0
515 A -60.0 119.0 0.0 2341718.0
516 A -78.0 127.0 0.0 1225954.0
517 A 3.0 146.0 0.0 274098.0
518 A -46.0 -63.0 0.0 800103.0
519 A 49.0 178.0 0.0 758971.0
520 A 14.0 -177.0 0.0 2417310.0
521 A 19.0 26.0 0.0 644258.0
522 A 52.0 -73.0 0.0 2295011.0
523 A -36.0 -80.0 0.0 782043.0
524 A 18.0 -164.0 0.0 2686049.0
525 A -26.0 -149.0 0.0 1134190.0
526 A -46.0 -37.0 0.0 11388.0
527 A -3.0 50.0 0.0 873163.0
528 A 69.0 12.0 0.0 477115.0
529 A -3.0 5.0 0.0 2066053.0
530 A 8.0 -56.0 0.0 1586120.0
531 A 19.0 -162.0 0.0 394620.0
532 A 67.0 156.0 0.0 912390.0
533 A 8.0 161.0 0.0 728690.0
534 A 48.0 164.0 0.0 1451622.0
535 A -33.0 -91.0 0.0 585586.0
536 A -56.0 87.0 0.0 2619717.0
537 A -57.0 -146.0 0.0 1167915.0
538 A 78.0 99.0 0.0 227629.0
539 A -13.0 95.0 0.0 1953124.0
540 A 65.0 68.0 0.0 2802075.0
541 A 71.0 88.0 0.0 1452494.0
542 A -41.0 53.0 0.0 2284900.0
543 A 38.0 133.0 0.0 2063847.0
544 A 5.0 -132.0 0.0 1477764.0
545 A -24.0 -156.0 0.0 412162.0
546 A 10.0 107.0 0.0 489554.0
547 A 49.0 -65.0 0.0 832319.0
548 A -14.0 56.0 0.0 664047.0
549 A -51.0 13.0 0.0 1724131.0
550 A 49.0 -60.0 0.0 813261.0
551 A -8.0 176.0 0.0 198649.0
552 A 56.0 -72.0 0.0 1059972.0
553 A 18.0 -56.0 0.0 1153680.0
554 A -32.0 88.0 0.0 1522248.0
555 A -47.0 24.0 0.0 1207017.0
556 A -51.0 153.0 0.0 1047809.0
557 A 17.0 39.0 0.0 1444674.0
558 A -39.0 79.0 0.0 302642.0
559 A -56.0 96.0 0.0 750902.0
560 A -49.0 -172.0 0.0 936313.0
561 A -52.0 -53.0 0.0 2117754.0
562 A -39.0 89.0 0.0 273689.0
563 A -10.0 -31.0 0.0 324130.0
564 A 5.0 -147.0 0.0 167193.0
565 A 18.0 112.0 0.0 1527567.0
566 A -34.0 151.0 0.0 564014.0
567 A 69.0 -27.0 0.0 345865.0
568 A -55.0 -58.0 0.0 982099.0
569 A -35.0 31.0 0.0 805317.0
570 A 46.0 -49.0 0.0 352723.0
571 A 27.0 -102.0 0.0 375392.0
572 A -76.0 18.0 0.0 47355.0
573 A -11.0 -175.0 0.0 2155827.0
574 A -70.0 -27.0 0.0 2723132.0
575 A 2.0 92.0 0.0 1080836.0
576 A -46.0 83.0 0.0 1250711.0
577 A 21.0 -127.0 0.0 1296015.0
578 A -53.0 -178.0 0.0 874547.0
579 A -15.0 -56.0 0.0 1161179.0
580 A -86.0 -129.0 0.0 878056.0
581 A 26.0 172.0 0.0 1361357.0
582 A 10.0 169.0 0.0 514107.0
583 A 3.0 -115.0 0.0 1336475.0
584 A 38.0 116.0 0.0 2017359.0
585 A 65.0 73.0 0.0 2763667.0
586 A 11.0 -124.0 0.0 27233.0
587 A 31.0 -60.0 0.0 7379.0
588 A -87.0 -35.0 0.0 406743.0
589 A 28.0 -21.0 0.0 230117.0
590 A -66.0 97.0 0.0 1013086.0
591 A 68.0 80.0 0.0 525938.0
592 A 79.0 115.0 0.0 862761.0
593 A -75.0 39.0 0.0 146423.0
594 A -5.0 -97.0 0.0 2594654.0
595 A -55.0 -8.0 0.0 2202744.0
596 A -48.0 -173.0 0.0 1254657.0
597 A -6.0 -37.0 0.0 697950.0
598 A -55.0 -100.0 0.0 1678361.0
599 A -56.0 57.0 0.0 736149.0
600 A 15.0 135.0 0.0 2034986.0
601 A -44.0 -49.0 0.0 2374199.0
602 A -8.0 16.0 0.0 2467123.0
603 A 41.0 -23.0 0.0 331445.0
604 A 9.0 -159.0 0.0 1274587.0
605 A 51.0 -164.0 0.0 127006.0
606 A -6.0 180.0 0.0 782899.0
607 A 39.0 -21.0 0.0 2742315.0
608 A -20.0 32.0 0.0 1753100.0
609 A -33.0 -29.0 0.0 2219492.0
610 A -67.0 -44.0 0.0 2266046.0
611 A -73.0 -152.0 0.0 2316905.0
612 A -4.0 34.0 0.0 2304782.0
613 A 27.0 160.0 0.0 1263374.0
614 A -8.0 55.0 0.0 920981.0
615 A 31.0 38.0 0.0 783432.0
616 A 38.0 -93.0 0.0 541155.0
617 A 20.0 18.0 0.0 14906.0
618 A -3.0 134.0 0.0 632991.0
619 A 4.0 -142.0 0.0 625935.0
620 A 47.0 100.0 0.0 216918.0
621 A -31.0 -132.0 0.0 2455220.0
622 A -73.0 -63.0 0.0 222172.0
623 A -1.0 48.0 0.0 1558829.0
624 A 70.0 111.0 0.0 948639.0
625 A -25.0 -147.0 0.0 1722080.0
626 A 38.0 75.0 0.0 642555.0
627 A -48.0 -170.0 0.0 2377734.0
628 A 19.0 141.0 0.0 2157482.0
629 A -29.0 -3.0 0.0 2201790.0
630 A 26.0 -40.0 0.0 944070.0
631 A 47.0 94.0 0.0 1631615.0
632 A 15.0 -32.0 0.0 2562521.0
633 A -19.0 -161.0 0.0 256243.0
